# Generated by luna-rs gen_sample_eeg
# sfreq=256 channels=22 duration=10s samples=2560
timestamp,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
8.890625000e0,5.677533409e-6,2.673352355e-5,-7.010214631e-7,1.522219736e-5,1.078317382e-5,-2.903357563e-5,-6.984060747e-6,5.929887266e-6,-2.830655831e-5,4.856272426e-6,2.940812374e-5,1.502836085e-6,1.523384344e-5,1.037112634e-5,-2.973486517e-5,-7.150364581e-6,5.555852567e-6,-2.710674380e-5,3.042713615e-6,3.077238216e-5,1.272326699e-6,1.421121306e-5
8.894531250e0,-7.673266964e-7,3.125935837e-5,1.489049623e-6,1.008424533e-5,1.550852721e-5,-2.458686140e-5,-9.874587704e-6,5.578308446e-6,-2.772122207e-5,-5.217840453e-7,3.254795229e-5,1.256713858e-6,5.285479801e-6,1.753498691e-5,-2.038152161e-5,-1.077483830e-5,3.763136874e-6,-2.804571704e-5,-3.325648777e-6,3.287140862e-5,1.429047870e-6,3.025001206e-6
8.898437500e0,-3.551230748e-6,3.383265357e-5,4.184251793e-6,4.669959253e-6,2.211353785e-5,-1.412381062e-5,-1.634070031e-5,2.131316705e-6,-2.600375592e-5,-5.695670552e-6,3.501490210e-5,4.861472917e-6,8.953810493e-7,2.396009404e-5,-1.244509713e-5,-1.777647412e-5,3.013981313e-7,-2.294926526e-5,-7.621063560e-6,3.313343041e-5,5.208398306e-6,-2.857970685e-6
8.902343750e0,-8.744355910e-6,3.232895688e-5,3.198456852e-6,-1.005673994e-6,2.451581349e-5,-6.466572358e-6,-2.119530473e-5,-6.857864037e-7,-2.211120773e-5,-1.248080935e-5,2.999219396e-5,3.699562512e-6,-3.491256848e-6,2.848042277e-5,-2.104754913e-6,-2.762212171e-5,-5.911946346e-7,-1.630119914e-5,-1.387568773e-5,2.681717160e-5,5.980619335e-6,-4.580267159e-6
8.906250000e0,-1.118227374e-5,2.927825153e-5,5.515195426e-6,-3.435572580e-6,3.074811320e-5,-1.742042173e-6,-2.750314707e-5,-2.596581226e-6,-1.305214482e-5,-1.475560384e-5,2.484553443e-5,9.873837371e-6,-5.698055247e-6,2.970215792e-5,4.352132692e-6,-3.156908497e-5,-3.858973287e-6,-6.511167612e-6,-2.178827890e-5,1.573593727e-5,1.268658525e-5,-3.222084388e-6
8.910156250e0,-1.675182284e-5,2.406830936e-5,7.282419574e-6,-3.974800620e-6,3.097502122e-5,3.801479124e-6,-3.005621693e-5,-2.810751312e-6,-7.336406270e-6,-2.267846867e-5,1.402463295e-5,1.507198249e-5,-4.635513505e-6,2.884369314e-5,8.676088328e-6,-3.155155355e-5,-4.087522939e-6,6.847941449e-7,-2.849192424e-5,4.636504855e-6,2.204240263e-5,-1.345369924e-6
8.914062500e0,-1.867322680e-5,1.752698154e-5,1.119368244e-5,-5.594618870e-6,2.867918010e-5,1.107355820e-5,-3.085835851e-5,-4.171314686e-6,8.709524764e-7,-2.633162876e-5,6.550205853e-6,2.074991062e-5,2.548093789e-7,2.187027530e-5,1.353923926e-5,-2.859920642e-5,-4.946541594e-6,6.343968380e-6,-3.031360211e-5,-2.763007615e-6,2.930376832e-5,2.066950856e-6
8.917968750e0,-2.350834620e-5,1.184558187e-5,1.451969183e-5,-3.897210263e-6,2.736216084e-5,1.368517496e-5,-3.131034100e-5,-4.920116226e-6,3.312714853e-6,-3.015048060e-5,-2.325411515e-6,2.551149919e-5,2.475046585e-6,1.425493338e-5,2.102547842e-5,-1.877684554e-5,-9.977681657e-6,5.824511845e-6,-3.007271880e-5,-1.077632896e-5,2.992968984e-5,3.675366770e-6
8.921875000e0,-2.669180503e-5,3.686505806e-6,1.950826118e-5,-7.391381587e-7,2.049495924e-5,1.647021782e-5,-2.382106322e-5,-5.465287813e-6,4.211965461e-6,-3.095154534e-5,-1.020239233e-5,2.950949056e-5,2.647553174e-6,3.888858828e-6,2.504254553e-5,-8.673293451e-6,-1.715299550e-5,2.778305316e-6,-2.426717583e-5,-1.543566759e-5,2.940353806e-5,6.449150533e-6
8.925781250e0,-2.926192610e-5,-5.025761766e-6,2.478652459e-5,1.146741283e-6,1.358776535e-5,2.060147563e-5,-1.698632332e-5,-9.701017007e-6,5.418276032e-6,-3.105989163e-5,-1.530825648e-5,3.118990571e-5,5.394435902e-6,-2.096673597e-6,2.867937656e-5,3.006199449e-6,-2.187162681e-5,-2.361092584e-7,-1.648545185e-5,-2.090510861e-5,1.756170423e-5,9.471988051e-6
8.929687500e0,-3.296104478e-5,-8.043489288e-6,2.877300176e-5,2.884399464e-6,5.243590749e-6,2.502105963e-5,-6.643970210e-6,-1.572728797e-5,2.187926384e-6,-2.360651160e-5,-1.896258073e-5,2.431673420e-5,6.745557585e-6,-4.298507520e-6,3.087375808e-5,8.991025425e-6,-2.804980068e-5,-2.736644319e-6,-4.345987691e-6,-2.593065074e-5,7.934046153e-6,1.629723010e-5
8.933593750e0,-3.113746789e-5,-1.465114292e-5,3.004685277e-5,4.456179795e-6,9.069566431e-8,2.981810576e-5,1.227110943e-6,-1.873742440e-5,-9.696809684e-7,-1.592077751e-5,-2.204365956e-5,1.935572072e-5,9.225099348e-6,-5.210969903e-6,3.058258517e-5,1.690359204e-5,-2.908252645e-5,-4.821292350e-6,4.044381512e-6,-2.973459414e-5,-6.046590897e-6,2.374076757e-5
8.937500000e0,-3.014920367e-5,-1.697650805e-5,2.744515405e-5,3.151827286e-6,-3.281223144e-6,3.065993951e-5,8.173296919e-6,-2.487464008e-5,-2.952322575e-6,-7.337628631e-6,-2.472918823e-5,8.703185813e-6,1.343477379e-5,-2.385013431e-6,2.664098429e-5,1.931180122e-5,-2.271059930e-5,-4.773423825e-6,5.842522114e-6,-3.406394535e-5,-1.272268310e-5,2.592544661e-5
8.941406250e0,-2.440734715e-5,-2.189898623e-5,2.258856330e-5,5.231497653e-6,-5.474751106e-6,3.202267908e-5,1.413561949e-5,-2.731919085e-5,-2.611942136e-6,-8.895724477e-7,-3.038346222e-5,-2.076260444e-6,1.835827243e-5,-2.218200734e-9,1.649794103e-5,2.388999019e-5,-1.434562819e-5,-9.286800378e-6,5.354878340e-6,-2.918830069e-5,-1.855299524e-5,2.683566345e-5
8.945312500e0,-2.058323298e-5,-2.404398765e-5,1.651441562e-5,8.624208022e-6,-7.822353837e-6,3.145982191e-5,1.869936568e-5,-2.552810838e-5,-4.056467787e-6,5.758786756e-6,-3.198619743e-5,-9.473822502e-6,2.308953117e-5,1.507093430e-6,7.917649782e-6,2.723356738e-5,-2.774022278e-6,-1.276651710e-5,2.497184823e-6,-2.102578583e-5,-2.339610910e-5,1.776237514e-5
8.949218750e0,-1.445273301e-5,-2.627818867e-5,1.009791322e-5,8.622558198e-6,-4.703556442e-6,2.604587462e-5,2.186107849e-5,-2.274569488e-5,-4.289312528e-6,6.363879493e-6,-3.333167842e-5,-1.752004937e-5,2.443843550e-5,2.139825483e-6,-1.039096105e-6,3.096296132e-5,6.771977951e-6,-2.079515070e-5,7.222232057e-8,-1.234396859e-5,-2.624458284e-5,6.152324659e-6
8.953125000e0,-6.389039299e-6,-2.924777436e-5,2.260109341e-6,1.472269378e-5,-2.313138339e-6,2.102497820e-5,2.461407166e-5,-1.357326801e-5,-7.565147826e-6,6.051337550e-6,-2.886975381e-5,-2.233567102e-5,2.479056639e-5,4.054348210e-6,-8.451272151e-6,3.367022873e-5,1.612536289e-5,-2.491122541e-5,-2.525752052e-6,2.433775990e-7,-3.043793004e-5,-4.087367870e-6
8.957031250e0,1.436931029e-6,-3.009263128e-5,-7.872928109e-6,1.796831748e-5,-1.316743010e-6,1.082010385e-5,2.786871664e-5,-5.671839517e-6,-1.139300821e-5,4.569762041e-6,-2.289737677e-5,-2.382706407e-5,1.624939978e-5,6.691492672e-6,-8.623498616e-6,3.170109267e-5,2.288127143e-5,-2.221637442e-5,-4.024444934e-6,7.796075806e-6,-3.139898035e-5,-1.452534252e-5
8.960937500e0,5.036310085e-6,-3.346553785e-5,-1.300373333e-5,2.181762284e-5,-6.795162335e-7,4.295829967e-6,2.889948519e-5,4.558160072e-6,-1.367857476e-5,2.346309202e-6,-1.430058455e-5,-2.584025788e-5,7.687465768e-6,8.683046872e-6,-8.022037036e-6,2.609949479e-5,2.490219231e-5,-1.911433901e-5,-5.019837317e-6,9.670872714e-6,-3.294198905e-5,-2.118347766e-5
8.964843750e0,8.014290870e-6,-3.293764894e-5,-1.824629180e-5,2.131144902e-5,1.215121756e-6,-3.330153277e-6,3.267834836e-5,1.288183830e-5,-1.914971108e-5,-2.198511879e-7,-4.260039077e-6,-3.059765368e-5,-3.697080047e-6,1.320185220e-5,-2.869952823e-6,1.604389217e-5,2.626230707e-5,-6.394918273e-6,-8.271708793e-6,8.445376807e-6,-2.382894490e-5,-2.668376510e-5
8.968750000e0,9.833132935e-6,-2.995950490e-5,-2.440054595e-5,2.176810085e-5,2.679552608e-6,-7.327367257e-6,3.251765884e-5,1.860307748e-5,-2.124049206e-5,-8.980372286e-7,3.532080427e-6,-3.155919694e-5,-1.156624785e-5,1.823871753e-5,-4.343900741e-7,5.762609362e-6,2.910452531e-5,5.513996712e-6,-1.372749648e-5,4.407985671e-6,-1.347481430e-5,-2.899345418e-5
8.972656250e0,8.695412362e-6,-2.861621397e-5,-2.505134216e-5,1.681038157e-5,2.136131116e-6,-1.013313977e-5,3.086735524e-5,2.275904080e-5,-1.948246245e-5,-3.026107606e-6,8.525061276e-6,-3.213487798e-5,-1.950275328e-5,1.987657743e-5,2.248491001e-6,-3.591432687e-6,3.266363638e-5,1.609611900e-5,-1.762628199e-5,6.359697409e-7,-1.812418986e-6,-2.972646143e-5
8.976562500e0,8.533935215e-6,-2.342524931e-5,-2.905282963e-5,1.126592542e-5,5.686260920e-6,-9.198083717e-6,2.818172106e-5,2.578983185e-5,-1.616245390e-5,-3.870629371e-6,1.146321847e-5,-3.125610601e-5,-2.552324440e-5,2.030935320e-5,2.410787147e-6,-1.036781487e-5,3.068704609e-5,2.377981218e-5,-2.052753916e-5,-2.656047172e-6,7.399876267e-6,-3.131432095e-5
8.980468750e0,7.525451110e-6,-1.558811709e-5,-2.817470704e-5,3.621422820e-6,5.739778771e-6,-8.300527043e-6,2.142396625e-5,2.801865412e-5,-1.064143544e-5,-3.044631285e-6,1.114150837e-5,-2.687743654e-5,-2.906428563e-5,1.307761522e-5,3.671058494e-6,-1.273620728e-5,2.843367838e-5,2.704344115e-5,-1.874629925e-5,-1.563125352e-6,1.055376742e-5,-3.162044959e-5
8.984375000e0,2.940611466e-6,-7.582138096e-6,-2.869706441e-5,-4.652646112e-6,1.059284477e-5,-5.933429748e-6,1.393719504e-5,2.831540587e-5,6.542832125e-7,-6.983424555e-6,8.772595720e-6,-1.687713666e-5,-3.005711915e-5,4.115957836e-6,5.286685791e-6,-1.097273707e-5,2.078604666e-5,2.767979277e-5,-1.088229692e-5,-3.019235464e-6,1.152013374e-5,-2.596748709e-5
8.988281250e0,1.280579454e-6,-2.647608994e-7,-3.140494664e-5,-1.329860606e-5,1.324697496e-5,-2.650171155e-6,3.829060461e-6,3.165050293e-5,7.949595783e-6,-1.207003515e-5,4.411886039e-6,-8.195913324e-6,-3.052562170e-5,-5.363166110e-6,7.777028259e-6,-6.453703918e-6,1.209603579e-5,2.909140312e-5,2.765978024e-6,-6.754022252e-6,7.774857295e-6,-1.591092405e-5
8.992187500e0,1.237699280e-6,5.439531833e-6,-3.236544217e-5,-2.022042645e-5,1.527909626e-5,-3.100788490e-6,-2.998097216e-6,3.129206380e-5,1.804795465e-5,-1.276283183e-5,2.198403081e-6,2.203142230e-6,-2.972495895e-5,-1.625372352e-5,1.307216371e-5,-4.193561381e-6,8.556268085e-7,3.026643572e-5,1.314389374e-5,-1.094392519e-5,2.263278930e-6,-1.408349590e-6
8.996093750e0,1.684740710e-6,1.277083447e-5,-3.134585859e-5,-2.597489220e-5,1.589562453e-5,-2.601206006e-7,-1.085665644e-5,3.183877561e-5,2.569433127e-5,-1.603842793e-5,-3.856530384e-8,1.050738410e-5,-3.131111589e-5,-2.290050543e-5,1.661398346e-5,-1.616575219e-6,-8.223710211e-6,3.036445014e-5,2.408608816e-5,-1.583545600e-5,3.778223459e-7,9.814272744e-6
9.000000000e0,-6.935496231e-7,1.363705906e-5,-2.918848077e-5,-2.927952846e-5,1.475208592e-5,-2.535611543e-7,-1.376238015e-5,2.841349851e-5,2.810864135e-5,-1.417008662e-5,9.366541462e-7,1.577473813e-5,-2.938174475e-5,-2.965202293e-5,1.590719148e-5,2.261450902e-7,-1.530779264e-5,2.911591582e-5,2.979929923e-5,-1.528066969e-5,6.449307648e-7,1.472190525e-5
9.003906250e0,-3.080926945e-7,1.716386214e-5,-2.521968236e-5,-3.118347377e-5,1.201151008e-5,-7.537662441e-7,-1.652054743e-5,2.392615897e-5,3.148076576e-5,-9.341128134e-6,1.839160859e-7,1.606700607e-5,-2.397453500e-5,-3.029074105e-5,1.047490059e-5,1.106379159e-6,-1.610535219e-5,2.427516483e-5,3.113863568e-5,-8.061622793e-6,-1.593639809e-6,1.555172457e-5
9.007812500e0,-2.672610435e-6,1.392394734e-5,-2.076216879e-5,-3.161154382e-5,3.684027433e-6,1.759866905e-6,-1.486077781e-5,1.719640386e-5,2.934007171e-5,-3.112443892e-6,-3.729041737e-6,1.302363216e-5,-1.728192547e-5,-3.016868322e-5,2.486797257e-8,3.706441021e-6,-1.383010385e-5,1.502894065e-5,3.024583384e-5,1.093924425e-6,-2.845564950e-6,1.072354280e-5
9.011718750e0,-3.951935014e-6,1.361942213e-5,-1.409055858e-5,-2.974917516e-5,-3.529380365e-6,4.473013178e-6,-1.102752321e-5,1.085307667e-5,3.104677307e-5,7.679500413e-6,-4.042487490e-6,9.525273526e-6,-5.616623639e-6,-2.956778008e-5,-9.642252735e-6,6.202445547e-6,-6.856587788e-6,2.007030844e-6,2.880851935e-5,1.314649671e-5,-7.916325558e-6,6.018318800e-6
9.015625000e0,-3.246242159e-6,1.120503293e-5,-5.691765637e-6,-2.926772140e-5,-1.264525872e-5,4.930905106e-6,-7.503099368e-6,1.540359790e-6,2.984011007e-5,1.628488462e-5,-7.164788258e-6,7.263270618e-6,4.066517704e-6,-2.809133366e-5,-1.969868572e-5,1.060159502e-5,-5.172034889e-6,-8.947226888e-6,2.999896969e-5,2.491375199e-5,-1.076016179e-5,2.515574124e-6
9.019531250e0,-6.649494026e-6,8.101224921e-6,3.284339300e-6,-2.875964492e-5,-1.803692066e-5,8.847629033e-6,-5.127856639e-6,-9.475184015e-6,2.892619523e-5,2.380948172e-5,-1.109105870e-5,4.262888069e-6,1.433484249e-5,-2.673128984e-5,-2.653871888e-5,1.044823148e-5,-1.898127948e-6,-1.773760050e-5,2.727779429e-5,3.150055636e-5,-1.312207223e-5,2.742681545e-6
9.023437500e0,-8.827405509e-6,4.083489330e-6,1.156544749e-5,-2.813190258e-5,-2.601540473e-5,9.242534361e-6,-3.452646752e-6,-1.483310734e-5,2.683590355e-5,2.900962136e-5,-1.031057582e-5,3.365556040e-6,1.952818820e-5,-2.642313484e-5,-3.207099871e-5,1.163401612e-5,-1.364216928e-6,-2.025559661e-5,2.260376095e-5,3.138612374e-5,-7.969111721e-6,4.837119150e-8
9.027343750e0,-1.128913755e-5,4.849541256e-6,1.633302600e-5,-2.460217365e-5,-2.913823846e-5,1.166759284e-5,-2.759730933e-6,-2.019205385e-5,2.360995131e-5,3.227867273e-5,-7.896239367e-6,2.149113243e-6,2.078399666e-5,-1.908053855e-5,-3.197933256e-5,3.870738965e-6,1.126040843e-7,-1.765769412e-5,1.361507020e-5,2.978710654e-5,2.961970267e-6,-9.935422440e-7
9.031250000e0,-9.524274901e-6,2.776285783e-6,2.051349293e-5,-2.225716162e-5,-3.341443153e-5,8.753879229e-6,-2.592723376e-6,-2.245209180e-5,1.832171984e-5,3.081456816e-5,-4.118467587e-6,1.147404419e-6,1.735919068e-5,-1.161745149e-5,-3.084685886e-5,-5.879969194e-6,1.991421414e-6,-1.306071499e-5,3.088574886e-6,2.998844138e-5,1.350459206e-5,-6.174778719e-6
9.035156250e0,-9.476971172e-6,1.541439588e-6,2.355403740e-5,-1.898721712e-5,-3.312591798e-5,2.383261744e-6,-1.501354745e-6,-1.907285696e-5,1.104724197e-5,2.975394455e-5,5.282589427e-6,-1.238183359e-6,1.356331632e-5,-1.980951311e-6,-2.701212543e-5,-1.720094951e-5,5.559936653e-6,-9.586617125e-6,-1.133781643e-5,2.485003461e-5,2.647837755e-5,-9.903133105e-6
9.039062500e0,-5.525822871e-6,2.138390300e-6,2.099299672e-5,-1.107483422e-5,-3.205155008e-5,-3.531877610e-6,6.286679195e-7,-1.624006109e-5,1.554490495e-6,2.664951535e-5,1.403479018e-5,-2.784063781e-6,9.339495591e-6,9.344094906e-6,-2.686554217e-5,-2.443505582e-5,7.626762454e-6,-4.193475434e-6,-2.067702735e-5,2.385526750e-5,3.130966070e-5,-1.024126868e-5
9.042968750e0,-1.463529316e-6,1.481110303e-6,1.980729940e-5,-3.328940238e-6,-2.924941509e-5,-1.223388608e-5,2.530313623e-6,-1.103226259e-5,-9.154919098e-6,2.545454117e-5,2.288195356e-5,-6.558965651e-6,5.413628969e-6,1.864626938e-5,-2.365230648e-5,-3.259345976e-5,9.065097402e-6,-4.421835911e-6,-2.460282121e-5,1.742507266e-5,3.366676538e-5,-3.314360583e-6
9.046875000e0,6.953534012e-6,-3.837624263e-8,1.461015836e-5,3.559008974e-6,-2.484747529e-5,-2.134442730e-5,5.980184596e-6,-8.214945410e-6,-1.738614628e-5,2.188659346e-5,2.998899072e-5,-8.585135220e-6,5.690733815e-6,2.389555812e-5,-1.746148700e-5,-3.182634464e-5,3.957534773e-6,-3.813090188e-6,-2.431599933e-5,8.935638107e-6,2.986354411e-5,6.116941677e-6
9.050781250e0,1.331911881e-5,-2.562573400e-6,1.173524470e-5,1.079307003e-5,-2.192376087e-5,-2.681670776e-5,7.194034424e-6,-6.499284154e-6,-2.420406236e-5,1.896841059e-5,3.327628292e-5,-5.352721928e-6,3.176168775e-6,2.372597373e-5,-1.137501749e-5,-3.144758375e-5,-3.189581093e-6,-4.277582661e-7,-1.891384818e-5,-2.110473815e-6,2.651731302e-5,1.760918894e-5
9.054687500e0,2.126625986e-5,-4.955786153e-6,7.079118859e-6,1.879733463e-5,-1.941572191e-5,-3.011917579e-5,8.445459571e-6,-5.460722605e-6,-2.716020572e-5,1.357663768e-5,3.098049638e-5,-1.691051011e-6,7.667227919e-7,2.126080653e-5,-4.056720172e-6,-2.709928413e-5,-1.182236065e-5,2.958312052e-6,-1.364203399e-5,-1.202266230e-5,2.368308196e-5,2.837345346e-5
9.058593750e0,2.730887718e-5,-5.794815934e-6,7.175599876e-6,2.610991214e-5,-1.833687384e-5,-3.360471965e-5,3.985388958e-6,-4.679782705e-6,-2.635764395e-5,6.958725862e-6,3.007351188e-5,5.453655831e-6,1.778349997e-6,1.627284291e-5,8.789255844e-6,-2.195781599e-5,-2.202618998e-5,5.337446055e-6,-7.737006854e-6,-2.301944369e-5,1.796094693e-5,3.199247294e-5
9.062500000e0,2.921457963e-5,-7.060240023e-6,4.669339887e-6,2.685312029e-5,-1.401074587e-5,-3.128155004e-5,4.044856894e-7,-1.009511720e-6,-2.319714804e-5,3.772073569e-7,2.596139166e-5,1.697276457e-5,-3.254899866e-6,1.249384331e-5,1.782224535e-5,-2.093824878e-5,-2.939157639e-5,5.920780040e-6,-5.459364729e-6,-2.771420986e-5,1.282754783e-5,3.059802475e-5
9.066406250e0,3.085602293e-5,-5.153221537e-6,3.074018878e-6,2.871586366e-5,-7.966373232e-6,-2.920075167e-5,-5.935723493e-6,3.143300091e-7,-1.750554839e-5,-1.171115764e-5,2.077592580e-5,2.304707414e-5,-6.172637768e-6,6.333936653e-6,2.718196265e-5,-1.428670384e-5,-3.192029180e-5,3.051742851e-6,-2.145677854e-6,-2.564278293e-5,5.451290235e-6,2.768934246e-5
9.070312500e0,3.137223030e-5,-4.170256034e-6,4.045463356e-6,2.492437852e-5,-1.085405984e-6,-2.628546463e-5,-1.429507756e-5,1.484866971e-6,-1.218940633e-5,-2.025180402e-5,1.695290484e-5,3.001351433e-5,-5.942753887e-6,4.726810857e-6,3.011311128e-5,-8.759436241e-6,-3.116320295e-5,-4.631415322e-7,-3.431437563e-6,-2.097803917e-5,-5.368474376e-6,2.306558963e-5
9.074218750e0,3.052422471e-5,1.260256909e-6,3.297961712e-6,2.193147157e-5,7.275114058e-6,-2.089093141e-5,-2.223503543e-5,2.585893753e-6,-8.959877050e-6,-2.581202352e-5,1.350315506e-5,3.270767411e-5,-4.017385891e-6,4.747802450e-6,2.628608672e-5,-3.063551731e-6,-2.507707177e-5,-1.070302096e-5,1.139517394e-6,-1.287240138e-5,-1.834864634e-5,1.822287231e-5
9.078125000e0,2.889596180e-5,8.720496226e-6,8.322930398e-7,1.606828118e-5,1.792700459e-5,-1.727739254e-5,-2.822934948e-5,5.209175924e-6,-4.190041182e-6,-3.061352982e-5,8.911413715e-6,3.013113383e-5,1.867006063e-6,2.832254722e-6,2.232896986e-5,8.840456758e-6,-2.107775435e-5,-2.131399197e-5,3.313540219e-6,-7.720745089e-6,-2.644264714e-5,1.217415775e-5
9.082031250e0,2.489312465e-5,1.292985326e-5,2.598463880e-7,1.311237429e-5,2.295379636e-5,-1.417438489e-5,-3.100594768e-5,5.288429293e-6,-3.226678473e-6,-3.079720045e-5,1.779144668e-6,2.603728899e-5,7.465080671e-6,2.915296022e-7,1.563447950e-5,1.786667053e-5,-1.557772521e-5,-2.774895984e-5,5.118200988e-6,-5.826358120e-6,-3.102010305e-5,4.686194188e-6
9.085937500e0,2.049818431e-5,1.967947719e-5,-3.251790758e-6,8.102704669e-6,2.983002378e-5,-8.898832675e-6,-3.046709571e-5,1.402451744e-6,-4.535910648e-6,-2.741515164e-5,-5.571321253e-6,1.992546640e-5,1.709679054e-5,-2.994187525e-6,1.016830356e-5,2.868516094e-5,-1.025286656e-5,-3.204063250e-5,2.579411785e-6,-2.474046596e-6,-2.773770575e-5,-2.780831437e-6
9.089843750e0,1.715072358e-5,2.416049574e-5,-4.414626801e-6,4.535375410e-6,3.211473086e-5,-5.749205229e-6,-2.851802856e-5,-2.846585176e-6,-1.093352012e-6,-2.082960236e-5,-1.408557728e-5,1.749032162e-5,2.605054942e-5,-5.087076261e-6,5.064487596e-6,3.226125409e-5,-4.957920282e-6,-2.900049185e-5,-1.923507853e-6,-2.362102805e-6,-2.078643593e-5,-1.377583885e-5
9.093750000e0,1.308199080e-5,2.868766023e-5,-4.775836260e-6,4.291701316e-6,3.175481470e-5,5.333728268e-7,-2.353687705e-5,-8.752725989e-6,6.606764487e-7,-1.542543214e-5,-2.310535092e-5,1.117364991e-5,2.890936594e-5,-5.144322131e-6,3.725577244e-6,3.298028969e-5,1.141662779e-6,-2.411573223e-5,-1.215413886e-5,-5.909832339e-7,-1.347597208e-5,-2.628224865e-5
9.097656250e0,7.021472811e-6,2.933366704e-5,-4.671292572e-6,3.482699640e-6,2.955772652e-5,8.506257473e-6,-2.035986290e-5,-1.630520819e-5,2.971509048e-6,-8.157733646e-6,-3.189391646e-5,6.551753813e-6,3.126032971e-5,-3.079387625e-6,1.373874966e-6,2.754860361e-5,1.110954145e-5,-1.847280328e-5,-2.044561734e-5,3.705597919e-6,-8.117278412e-6,-3.350005863e-5
9.101562500e0,5.425895324e-6,2.860665154e-5,-1.232582918e-6,1.193790240e-6,2.472762390e-5,1.479128969e-5,-1.462149703e-5,-2.420798774e-5,5.394180334e-6,-5.877737749e-6,-3.541649858e-5,1.622601417e-6,2.786102777e-5,4.665150300e-6,9.938040648e-7,1.817985685e-5,2.179748481e-5,-1.016921487e-5,-2.722696081e-5,5.508675258e-6,-5.605372280e-6,-3.396376997e-5
9.105468750e0,4.632939863e-7,2.739590127e-5,4.195167094e-6,1.795134381e-6,1.975714804e-5,2.304855843e-5,-9.124689313e-6,-2.846069947e-5,5.252818482e-6,-4.031505341e-6,-3.462268796e-5,-6.320441116e-6,2.214947017e-5,1.127239830e-5,-2.246913709e-6,1.204849741e-5,3.137984095e-5,-4.671670467e-6,-2.842314825e-5,2.165352043e-6,-3.177206509e-6,-2.968185254e-5
9.109375000e0,-5.046113984e-6,2.076198143e-5,1.073738895e-5,7.996698059e-7,1.149943364e-5,3.000738798e-5,-4.292896392e-6,-2.960925121e-5,1.990269766e-6,-2.665245347e-6,-2.826081618e-5,-1.363035699e-5,1.325390986e-5,2.071545532e-5,-4.649059974e-6,5.668582617e-6,3.656305125e-5,-1.241255745e-6,-2.612007302e-5,-3.273238235e-6,-1.903662678e-6,-1.935623004e-5
9.113281250e0,-1.028146744e-5,1.614450230e-5,1.600565338e-5,-3.255054025e-6,8.600960427e-6,3.355339140e-5,-2.759072686e-7,-2.554186540e-5,-2.013333869e-6,-1.980748038e-6,-2.134390525e-5,-2.188880717e-5,9.033943570e-6,2.733510519e-5,-5.071702162e-6,4.053926659e-6,3.445376569e-5,5.954033441e-6,-1.969214100e-5,-1.261233228e-5,2.158364396e-6,-1.134409013e-5
9.117187500e0,-1.667369179e-5,1.095557127e-5,2.078053694e-5,-4.567708856e-6,4.034334324e-6,3.475357880e-5,3.659426056e-6,-2.095978016e-5,-7.240762443e-6,1.568373364e-6,-1.490574414e-5,-2.901493644e-5,2.368371270e-6,2.696748197e-5,-3.394809710e-6,1.672669214e-6,2.778938506e-5,1.772434553e-5,-1.125397921e-5,-2.152566412e-5,3.340827789e-6,-6.022172784e-6
9.121093750e0,-2.391390990e-5,7.658743016e-6,2.355322431e-5,-5.655829227e-6,1.492095976e-6,3.447367999e-5,1.057465761e-5,-1.710168362e-5,-1.439035077e-5,3.079001772e-6,-8.438102668e-6,-3.620161078e-5,-1.155423547e-6,2.453257912e-5,5.849194054e-7,6.458721487e-7,2.058147220e-5,2.543652045e-5,-6.190055046e-6,-2.723617763e-5,4.123789950e-6,-3.283985052e-6
9.125000000e0,-2.965229760e-5,3.124713203e-6,2.732717439e-5,-3.942653620e-6,1.507213938e-6,2.879823296e-5,1.876775605e-5,-1.082819472e-5,-1.950033402e-5,5.199519819e-6,-3.184591606e-6,-3.623430530e-5,-7.847175766e-6,1.854301445e-5,8.930176591e-6,-2.008554929e-6,1.294341109e-5,3.512322291e-5,1.827376082e-7,-2.514462540e-5,1.473597877e-6,-2.058920472e-6
9.128906250e0,-3.446021947e-5,-6.572748816e-7,2.658300400e-5,-2.820506324e-6,-1.221900334e-6,2.259914800e-5,2.343886445e-5,-4.720024208e-6,-2.525101991e-5,5.897711617e-6,-1.013833526e-6,-3.471264790e-5,-1.419776436e-5,1.383728340e-5,1.640117625e-5,-2.749659188e-6,6.070828476e-6,3.691656093e-5,5.613718258e-6,-2.099158701e-5,-4.344676654e-6,1.029939085e-6
9.132812500e0,-3.791802010e-5,-6.061866770e-6,2.246611439e-5,2.947693702e-6,-2.023130946e-6,1.714388418e-5,2.986533764e-5,1.815723408e-6,-2.521536226e-5,4.289116532e-6,7.114868481e-7,-2.703776408e-5,-2.343457527e-5,6.357955499e-6,2.228201811e-5,-6.079790182e-6,2.067099558e-6,3.500658568e-5,1.246714510e-5,-1.225557025e-5,-1.479276852e-5,3.688924608e-6
